OBJECTID,EACODE,SecTer_in_180,LISA_I_secter,LISA_CL_secter,LISA_P_secter,MORAN_STD_secter,MORAN_LAG_secter
6465,30507013,8,3.006073131,1,0.001,1.62345343,1.851653441
6466,30404027,0,0.185198256,2,0.008,-0.430346669,-0.430346669
6467,20203001,3,0.11548332,0,0.218,0.339828368,0.339828368
6468,20604027,1,0.03014448,0,0.44,-0.173621657,-0.173621657
6469,20404028,0,0.185198256,2,0.004,-0.430346669,-0.430346669
6470,20205015,0,0.185198256,0,0.184,-0.430346669,-0.430346669
6471,30204002,0,0.129957879,0,0.42,-0.430346669,-0.301984163
6472,30902013,0,0.185198256,2,0.031,-0.430346669,-0.430346669
6473,20606025,0,0.185198256,2,0.048,-0.430346669,-0.430346669
6474,20920703,1,0.03014448,0,0.491,-0.173621657,-0.173621657
6475,20406026,0,0.153632326,0,0.14,-0.430346669,-0.356996666
6476,30506048,10,4.67607569,1,0.001,2.136903455,2.188248458
6477,30405004,0,0.185198256,2,0.025,-0.430346669,-0.430346669
6478,30806030,0,0.185198256,2,0.001,-0.430346669,-0.430346669
6479,30306049,0,0.172922616,2,0.019,-0.430346669,-0.401821668
6480,10502007,1,0.03014448,0,0.496,-0.173621657,-0.173621657
6481,30105040,1,0.042879629,0,0.431,-0.173621657,-0.24697166
6482,30503019,0,0.185198256,2,0.032,-0.430346669,-0.430346669
6483,30104007,1,0.045002154,0,0.369,-0.173621657,-0.259196661
6484,30706040,1,0.03014448,0,0.438,-0.173621657,-0.173621657
6485,10103802,0,0.185198256,0,0.078,-0.430346669,-0.430346669
6486,20602903,0,0.185198256,2,0.048,-0.430346669,-0.430346669
6487,20615024,1,0.049954712,0,0.28,-0.173621657,-0.287721662
6488,31002803,1,0.03014448,0,0.412,-0.173621657,-0.173621657
6489,10205006,0,0.185198256,0,0.149,-0.430346669,-0.430346669
6490,20801039,0,0.185198256,2,0.03,-0.430346669,-0.430346669
6491,10407003,0,0.157578067,0,0.113,-0.430346669,-0.366165416
6492,30306013,0,0.185198256,2,0.017,-0.430346669,-0.430346669
6493,30208016,0,0.185198256,2,0.017,-0.430346669,-0.430346669
6494,20501017,1,0.03014448,0,0.43,-0.173621657,-0.173621657
6495,20653009,18,17.56199628,1,0.001,4.190703555,4.190703555
6496,30532002,12,6.888291163,1,0.001,2.65035348,2.599008478
6497,20655023,13,8.824265243,1,0.001,2.907078492,3.035440999
6498,30101050,1,0.03014448,0,0.481,-0.173621657,-0.173621657
6499,20603068,2,0.006906168,0,0.373,0.083103356,0.083103356
6500,20901027,0,0.185198256,2,0.021,-0.430346669,-0.430346669
6501,30901054,0,0.185198256,2,0.016,-0.430346669,-0.430346669
6502,30501002,0,0.185198256,0,0.112,-0.430346669,-0.430346669
6503,31004017,0,0.141005954,0,0.327,-0.430346669,-0.327656664
6504,30708056,2,0.006906168,0,0.374,0.083103356,0.083103356
6505,30305078,0,0.185198256,2,0.014,-0.430346669,-0.430346669
6506,20112027,0,0.185198256,2,0.031,-0.430346669,-0.430346669
6507,30710070,0,0.185198256,0,0.144,-0.430346669,-0.430346669
6508,10501032,0,0.169415291,0,0.062,-0.430346669,-0.393671668
6509,31201104,0,0.185198256,2,0.038,-0.430346669,-0.430346669
6510,20801017,0,0.185198256,2,0.045,-0.430346669,-0.430346669
6511,20203025,0,0.185198256,0,0.182,-0.430346669,-0.430346669
6512,31001042,0,0.141005954,0,0.313,-0.430346669,-0.327656664
6513,31009901,0,0.16546955,2,0.001,-0.430346669,-0.384502917
6514,30107002,0,0.185198256,0,0.059,-0.430346669,-0.430346669
6515,31202069,0,0.185198256,2,0.041,-0.430346669,-0.430346669
6516,20636001,19,20.26894921,1,0.001,4.447428567,4.557453573
6517,20908028,0,0.185198256,2,0.005,-0.430346669,-0.430346669
6518,30508003,8,2.576060883,1,0.002,1.62345343,1.586778428
6519,20638015,19,19.77962086,1,0.001,4.447428567,4.447428567
6520,30709030,0,0.157578067,0,0.254,-0.430346669,-0.366165416
6521,10301004,1,0.007857969,0,0.433,-0.173621657,-0.045259151
6522,30342002,2,0.006906168,0,0.243,0.083103356,0.083103356
6523,20101016,0,0.116147785,0,0.342,-0.430346669,-0.269893537
6524,30103066,0,0.185198256,2,0.005,-0.430346669,-0.430346669
6525,20303029,1,0.03014448,0,0.479,-0.173621657,-0.173621657
6526,20702016,0,0.185198256,2,0.048,-0.430346669,-0.430346669
6527,10534006,3,0.11548332,0,0.209,0.339828368,0.339828368
6528,30102017,0,0.185198256,2,0.005,-0.430346669,-0.430346669
6529,30601015,1,0.03014448,0,0.492,-0.173621657,-0.173621657
6530,20704030,0,0.169415291,0,0.065,-0.430346669,-0.393671668
6531,30536042,11,5.729457241,1,0.002,2.393628468,2.393628468
6532,31201029,2,0.002639226,0,0.369,0.083103356,0.031758353
6533,30548011,11,5.729457241,1,0.001,2.393628468,2.393628468
6534,31105003,0,0.185198256,0,0.154,-0.430346669,-0.430346669
6535,20201045,0,0.185198256,0,0.138,-0.430346669,-0.430346669
6536,30201056,0,0.163102105,0,0.179,-0.430346669,-0.379001667
6537,20401019,0,0.129957879,0,0.361,-0.430346669,-0.301984163
6538,20803069,1,0.03014448,0,0.486,-0.173621657,-0.173621657
6539,30901128,1,0.03014448,0,0.493,-0.173621657,-0.173621657
6540,20602046,0,0.185198256,2,0.033,-0.430346669,-0.430346669
6541,20802020,0,0.185198256,2,0.02,-0.430346669,-0.430346669
6542,30202021,0,0.148371338,0,0.135,-0.430346669,-0.344771665
6543,10405004,1,0.059859828,0,0.381,-0.173621657,-0.344771665
6544,31003058,0,0.185198256,2,0.013,-0.430346669,-0.430346669
6545,30304014,2,0.006906168,0,0.359,0.083103356,0.083103356
6546,20109007,0,0.185198256,2,0.009,-0.430346669,-0.430346669
6547,20111005,0,0.185198256,2,0.011,-0.430346669,-0.430346669
6548,31007022,0,0.118909803,0,0.457,-0.430346669,-0.276311662
6549,20685008,1,-0.041172356,0,0.246,-0.173621657,0.237138363
6550,30539014,11,5.729457241,1,0.001,2.393628468,2.393628468
6551,10104007,0,0.185198256,2,0.022,-0.430346669,-0.430346669
6552,20687022,19,19.20873778,1,0.001,4.447428567,4.319066061
6553,30402004,5,0.990953503,1,0.026,0.853278393,1.161348408
6554,20106016,0,0.185198256,2,0.039,-0.430346669,-0.430346669
6555,20111803,0,0.185198256,0,0.299,-0.430346669,-0.430346669
6556,30803030,2,0.006906168,0,0.351,0.083103356,0.083103356
6557,30404002,1,0.037573317,0,0.494,-0.173621657,-0.216409159
6558,30108041,0,0.185198256,0,0.184,-0.430346669,-0.430346669
6559,30805028,0,0.185198256,2,0.005,-0.430346669,-0.430346669
6560,10312010,1,0.052430991,0,0.353,-0.173621657,-0.301984163
6561,20908043,0,0.166784797,0,0.093,-0.430346669,-0.387559167
6562,20202801,1,0.03014448,0,0.371,-0.173621657,-0.173621657
6563,10401010,1,0.03014448,0,0.467,-0.173621657,-0.173621657
6564,20603802,0,0.185198256,2,0.033,-0.430346669,-0.430346669
6565,20403035,0,0.185198256,2,0.004,-0.430346669,-0.430346669
6566,30302018,0,0.185198256,0,0.052,-0.430346669,-0.430346669
6567,30307805,2,0.006906168,0,0.367,0.083103356,0.083103356
6568,30403068,0,0.185198256,2,0.01,-0.430346669,-0.430346669
6569,20405033,1,0.03014448,0,0.472,-0.173621657,-0.173621657
6570,20804036,0,0.185198256,2,0.022,-0.430346669,-0.430346669
6571,30703019,1,0.022715643,0,0.461,-0.173621657,-0.130834155
6572,20648006,19,18.86620794,1,0.001,4.447428567,4.242048557
6573,20806034,0,0.185198256,2,0.047,-0.430346669,-0.430346669
6574,31104045,1,0.03014448,0,0.347,-0.173621657,-0.173621657
6575,20114007,0,0.129957879,0,0.266,-0.430346669,-0.301984163
6576,30540002,11,5.575831166,1,0.002,2.393628468,2.329447214
6577,30801802,1,0.049247203,0,0.343,-0.173621657,-0.283646662
6578,20904049,0,0.148371338,0,0.219,-0.430346669,-0.344771665
6579,10532007,3,0.11548332,0,0.224,0.339828368,0.339828368
6580,30205016,1,0.007857969,0,0.436,-0.173621657,-0.045259151
6581,31202035,0,0.163102105,0,0.175,-0.430346669,-0.379001667
6582,10507008,0,0.118909803,0,0.439,-0.430346669,-0.276311662
6583,30207030,0,0.185198256,2,0.031,-0.430346669,-0.430346669
6584,30406018,1,0.03014448,0,0.482,-0.173621657,-0.173621657
6585,10101034,0,0.185198256,2,0.03,-0.430346669,-0.430346669
6586,10204806,1,0.03014448,0,0.383,-0.173621657,-0.173621657
6587,10204013,0,0.163102105,0,0.167,-0.430346669,-0.379001667
6588,30710804,0,0.185198256,2,0.022,-0.430346669,-0.430346669
6589,20655005,9,3.856863532,1,0.001,1.880178443,2.051328451
6590,30304038,0,0.088527596,0,0.392,-0.430346669,-0.205712283
6591,30103023,1,0.042879629,0,0.429,-0.173621657,-0.24697166
6592,30305813,0,0.185198256,2,0.042,-0.430346669,-0.430346669
6593,20903009,1,0.052430991,0,0.436,-0.173621657,-0.301984163
6594,30305020,0,0.185198256,2,0.031,-0.430346669,-0.430346669
6595,30105021,1,0.047973689,0,0.415,-0.173621657,-0.276311662
6596,20607048,4,0.406925994,0,0.077,0.59655338,0.682128385
6597,30506047,10,4.474923616,1,0.001,2.136903455,2.094115953
6598,30706021,2,0.00157249,0,0.331,0.083103356,0.018922102
6599,30710011,1,0.03014448,0,0.471,-0.173621657,-0.173621657
6600,20603124,0,0.185198256,2,0.012,-0.430346669,-0.430346669
6601,30901110,1,0.03014448,0,0.426,-0.173621657,-0.173621657
6602,30203804,,,,,,
6603,30501058,10,4.566356377,1,0.002,2.136903455,2.136903455
6604,20615005,0,0.148371338,0,0.227,-0.430346669,-0.344771665
6605,30301059,0,0.185198256,2,0.029,-0.430346669,-0.430346669
6606,30706009,1,0.03014448,0,0.415,-0.173621657,-0.173621657
6607,30555005,10,4.566356377,1,0.001,2.136903455,2.136903455
6608,20111029,0,0.185198256,0,0.083,-0.430346669,-0.430346669
6609,30801124,0,0.185198256,2,0.015,-0.430346669,-0.430346669
6610,30101031,1,0.03014448,0,0.353,-0.173621657,-0.173621657
6611,30106802,1,0.03014448,0,0.371,-0.173621657,-0.173621657
6612,20305011,0,0.185198256,2,0.003,-0.430346669,-0.430346669
6613,20603033,0,0.185198256,2,0.029,-0.430346669,-0.430346669
6614,30902068,0,0.185198256,0,0.057,-0.430346669,-0.430346669
6615,30502016,0,0.185198256,2,0.03,-0.430346669,-0.430346669
6616,30901019,0,0.185198256,2,0.028,-0.430346669,-0.430346669
6617,20706012,1,0.03014448,0,0.448,-0.173621657,-0.173621657
6618,30108023,0,0.185198256,0,0.069,-0.430346669,-0.430346669
6619,30709086,0,0.185198256,2,0.017,-0.430346669,-0.430346669
6620,30708037,1,0.019001224,0,0.484,-0.173621657,-0.109440404
6621,30710035,0,0.185198256,2,0.035,-0.430346669,-0.430346669
6622,10502062,0,0.185198256,2,0.02,-0.430346669,-0.430346669
6623,30102073,0,0.185198256,2,0.021,-0.430346669,-0.430346669
6624,30104038,0,0.185198256,2,0.014,-0.430346669,-0.430346669
6625,10501013,1,0.03014448,0,0.499,-0.173621657,-0.173621657
6626,10420705,1,0.03014448,0,0.433,-0.173621657,-0.173621657
6627,31201085,1,0.047973689,0,0.431,-0.173621657,-0.276311662
6628,20501004,1,0.03014448,0,0.379,-0.173621657,-0.173621657
6629,30801033,0,0.185198256,2,0.039,-0.430346669,-0.430346669
6630,31001023,1,0.036512054,0,0.481,-0.173621657,-0.210296659
6631,20520715,1,0.03014448,0,0.384,-0.173621657,-0.173621657
6632,30601010,0,0.141005954,0,0.317,-0.430346669,-0.327656664
6633,20601053,0,0.185198256,2,0.018,-0.430346669,-0.430346669
6634,20614046,1,0.049247203,0,0.34,-0.173621657,-0.283646662
6635,10404011,0,0.129957879,0,0.341,-0.430346669,-0.301984163
6636,20703046,0,0.185198256,2,0.038,-0.430346669,-0.430346669
6637,30103047,0,0.185198256,2,0.023,-0.430346669,-0.430346669
6638,20108014,0,0.129957879,0,0.37,-0.430346669,-0.301984163
6639,30306068,0,0.185198256,2,0.034,-0.430346669,-0.430346669
6640,30704022,2,0.006906168,0,0.366,0.083103356,0.083103356
6641,20110012,0,0.185198256,2,0.049,-0.430346669,-0.430346669
6642,30536023,11,5.729457241,1,0.001,2.393628468,2.393628468
6643,30402028,2,0.010461953,0,0.333,0.083103356,0.125890858
6644,10103014,0,0.185198256,0,0.054,-0.430346669,-0.430346669
6645,20402033,1,0.03014448,0,0.473,-0.173621657,-0.173621657
6646,20201010,0,0.185198256,0,0.062,-0.430346669,-0.430346669
6647,30201037,0,0.185198256,2,0.01,-0.430346669,-0.430346669
6648,10505048,0,0.185198256,0,0.095,-0.430346669,-0.430346669
6649,30401011,1,0.03014448,0,0.415,-0.173621657,-0.173621657
6650,20613006,8,1.682958521,1,0.016,1.62345343,1.036653402
6651,20803034,0,0.185198256,2,0.013,-0.430346669,-0.430346669
6652,30802037,0,0.185198256,2,0.003,-0.430346669,-0.430346669
6653,20602011,2,-0.018695484,0,0.497,0.083103356,-0.224966659
6654,30403009,1,0.03014448,0,0.43,-0.173621657,-0.173621657
6655,30805084,2,0.006906168,0,0.282,0.083103356,0.083103356
6656,30804035,0,0.185198256,2,0.03,-0.430346669,-0.430346669
6657,30420702,1,0.03014448,0,0.406,-0.173621657,-0.173621657
6658,30604036,0,0.185198256,2,0.035,-0.430346669,-0.430346669
6659,31003039,0,0.185198256,2,0.026,-0.430346669,-0.430346669
6660,30339001,2,0.006906168,0,0.359,0.083103356,0.083103356
6661,30302074,0,0.185198256,0,0.053,-0.430346669,-0.430346669
6662,30301025,1,0.037573317,0,0.481,-0.173621657,-0.216409159
6663,30404026,0,0.185198256,2,0.033,-0.430346669,-0.430346669
6664,10504008,0,0.123820059,0,0.277,-0.430346669,-0.287721662
6665,10506022,0,0.141005954,0,0.306,-0.430346669,-0.327656664
6666,30106008,1,0.03014448,0,0.4,-0.173621657,-0.173621657
6667,30210036,0,0.185198256,2,0.023,-0.430346669,-0.430346669
6668,20906010,0,0.185198256,0,0.3,-0.430346669,-0.430346669
6669,31120704,1,0.03014448,0,0.449,-0.173621657,-0.173621657
6670,20611010,17,14.46623648,1,0.001,3.933978542,3.67725353
6671,20631001,19,19.77962086,1,0.001,4.447428567,4.447428567
6672,20404049,0,0.185198256,2,0.006,-0.430346669,-0.430346669
6673,20606006,0,0.185198256,0,0.089,-0.430346669,-0.430346669
6674,10544007,3,0.11548332,0,0.202,0.339828368,0.339828368
6675,20606062,1,0.03014448,0,0.422,-0.173621657,-0.173621657
6676,20605013,0,0.185198256,0,0.104,-0.430346669,-0.430346669
6677,20405014,3,0.006430267,0,0.317,0.339828368,0.018922102
6678,20804001,0,0.169415291,0,0.078,-0.430346669,-0.393671668
6679,20807048,0,0.185198256,2,0.02,-0.430346669,-0.430346669
6680,30806051,0,0.185198256,0,0.051,-0.430346669,-0.430346669
6681,20651018,18,17.56199628,1,0.001,4.190703555,4.190703555
6682,30710001,3,0.144564134,0,0.21,0.339828368,0.425403372
6683,20102003,0,0.185198256,2,0.01,-0.430346669,-0.430346669
6684,30207028,0,0.185198256,2,0.048,-0.430346669,-0.430346669
6685,30104028,0,0.185198256,0,0.084,-0.430346669,-0.430346669
6686,30801015,1,0.03014448,0,0.47,-0.173621657,-0.173621657
6687,20904030,0,0.185198256,2,0.006,-0.430346669,-0.430346669
6688,30203065,0,0.185198256,0,0.055,-0.430346669,-0.430346669
6689,20802031,0,0.185198256,2,0.023,-0.430346669,-0.430346669
6690,20614012,0,0.185198256,2,0.047,-0.430346669,-0.430346669
6691,10101015,1,0.039059084,0,0.483,-0.173621657,-0.224966659
6692,30120707,1,0.03014448,0,0.488,-0.173621657,-0.173621657
6693,20631005,19,19.77962086,1,0.001,4.447428567,4.447428567
6694,20801060,0,0.185198256,0,0.052,-0.430346669,-0.430346669
6695,30401035,2,0.019706994,0,0.272,0.083103356,0.237138363
6696,20705010,0,0.185198256,2,0.014,-0.430346669,-0.430346669
6697,20120717,1,0.03014448,0,0.408,-0.173621657,-0.173621657
6698,20206003,0,0.185198256,2,0.002,-0.430346669,-0.430346669
6699,30504014,0,0.185198256,2,0.01,-0.430346669,-0.430346669
6700,20607029,2,0.012239845,0,0.307,0.083103356,0.147284609
6701,30707035,0,0.185198256,2,0.011,-0.430346669,-0.430346669
6702,30506012,1,0.047973689,0,0.32,-0.173621657,-0.276311662
6703,30306044,0,0.106283432,0,0.437,-0.430346669,-0.24697166
6704,20609027,0,0.148371338,0,0.14,-0.430346669,-0.344771665
6705,30403043,0,0.185198256,0,0.093,-0.430346669,-0.430346669
6706,20603089,2,-0.000205402,0,0.425,0.083103356,-0.002471649
6707,20901048,0,0.185198256,2,0.018,-0.430346669,-0.430346669
6708,30901075,0,0.185198256,2,0.012,-0.430346669,-0.430346669
6709,30203001,0,0.185198256,2,0.025,-0.430346669,-0.430346669
6710,30501039,2,0.000810536,0,0.443,0.083103356,0.009753352
6711,30221781,1,0.045002154,0,0.395,-0.173621657,-0.259196661
6712,30502019,0,0.129957879,0,0.33,-0.430346669,-0.301984163
6713,20220705,3,0.11548332,0,0.251,0.339828368,0.339828368
6714,30302042,0,0.185198256,0,0.058,-0.430346669,-0.430346669
6715,30604002,0,0.185198256,2,0.023,-0.430346669,-0.430346669
6716,31003005,0,0.185198256,0,0.051,-0.430346669,-0.430346669
6717,31104007,2,-0.0101616,0,0.411,0.083103356,-0.122276654
6718,20112048,1,0.039059084,0,0.441,-0.173621657,-0.224966659
6719,31005003,1,0.03014448,0,0.43,-0.173621657,-0.173621657
6720,20402801,1,0.03014448,0,0.459,-0.173621657,-0.173621657
6721,20654004,19,19.5893265,1,0.001,4.447428567,4.404641065
6722,20803802,0,0.185198256,2,0.018,-0.430346669,-0.430346669
6723,31201141,0,0.185198256,2,0.023,-0.430346669,-0.430346669
6724,30801089,2,0.006906168,0,0.379,0.083103356,0.083103356
6725,31001079,1,0.03014448,0,0.389,-0.173621657,-0.173621657
6726,20656002,8,1.551970175,1,0.039,1.62345343,0.955968398
6727,20604063,0,0.185198256,2,0.011,-0.430346669,-0.430346669
6728,31202090,1,0.03014448,0,0.492,-0.173621657,-0.173621657
6729,20603014,0,0.185198256,2,0.021,-0.430346669,-0.430346669
6730,30902033,0,0.185198256,0,0.104,-0.430346669,-0.430346669
6731,10408007,0,0.185198256,2,0.008,-0.430346669,-0.430346669
6732,30306039,0,0.185198256,2,0.037,-0.430346669,-0.430346669
6733,20508013,0,0.185198256,2,0.006,-0.430346669,-0.430346669
6734,30508024,3,0.246346983,0,0.057,0.339828368,0.724915887
6735,30307001,2,0.003350383,0,0.395,0.083103356,0.040315853
6736,30531014,12,7.024373569,1,0.001,2.65035348,2.65035348
6737,30709051,1,0.03014448,0,0.403,-0.173621657,-0.173621657
6738,20909014,0,0.185198256,0,0.088,-0.430346669,-0.430346669
6739,30708002,1,0.03014448,0,0.374,-0.173621657,-0.173621657
6740,20303050,1,0.049954712,0,0.28,-0.173621657,-0.287721662
6741,20702053,1,0.03014448,0,0.476,-0.173621657,-0.173621657
6742,10502027,1,0.049247203,0,0.341,-0.173621657,-0.283646662
6743,30102054,0,0.185198256,0,0.147,-0.430346669,-0.430346669
6744,20302001,1,0.042879629,0,0.443,-0.173621657,-0.24697166
6745,30306124,2,-0.006428026,0,0.472,0.083103356,-0.077349777
6746,20704051,0,0.185198256,2,0.033,-0.430346669,-0.430346669
6747,30554006,10,4.566356377,1,0.004,2.136903455,2.136903455
6748,20902031,0,0.185198256,0,0.081,-0.430346669,-0.430346669
6749,31201050,1,0.042879629,0,0.431,-0.173621657,-0.24697166
6750,30721755,0,0.185198256,0,0.174,-0.430346669,-0.430346669
6751,20807030,1,0.03014448,0,0.418,-0.173621657,-0.173621657
6752,30537011,11,5.729457241,1,0.001,2.393628468,2.393628468
6753,20652008,19,19.77962086,1,0.001,4.447428567,4.447428567
6754,30305063,0,0.185198256,2,0.015,-0.430346669,-0.430346669
6755,20612013,11,4.807700794,1,0.003,2.393628468,2.008540949
6756,20602067,0,0.185198256,2,0.02,-0.430346669,-0.430346669
6757,20802041,0,0.166784797,0,0.11,-0.430346669,-0.387559167
6758,20615060,0,0.157578067,0,0.264,-0.430346669,-0.366165416
6759,20601018,0,-0.008143064,0,0.317,-0.430346669,0.018922102
6760,20502024,1,0.03014448,0,0.453,-0.173621657,-0.173621657
6761,30107025,0,0.185198256,2,0.05,-0.430346669,-0.430346669
6762,20703011,1,0.042300758,0,0.287,-0.173621657,-0.243637569
6763,10104905,0,0.185198256,0,0.311,-0.430346669,-0.430346669
6764,10508004,0,0.185198256,0,0.051,-0.430346669,-0.430346669
6765,30820710,2,0.006906168,0,0.36,0.083103356,0.083103356
6766,30705036,1,0.041287735,0,0.5,-0.173621657,-0.23780291
6767,20111026,0,0.185198256,2,0.004,-0.430346669,-0.430346669
6768,30338008,2,0.006906168,0,0.353,0.083103356,0.083103356
6769,10503031,0,0.185198256,2,0.02,-0.430346669,-0.430346669
6770,20402014,1,0.049247203,0,0.368,-0.173621657,-0.283646662
6771,20801001,0,0.185198256,0,0.093,-0.430346669,-0.430346669
6772,30103041,0,0.185198256,0,0.097,-0.430346669,-0.430346669
6773,30201002,0,0.185198256,0,0.17,-0.430346669,-0.430346669
6774,10505029,1,0.047973689,0,0.44,-0.173621657,-0.276311662
6775,30106064,0,0.185198256,2,0.019,-0.430346669,-0.430346669
6776,30803051,2,0.002639226,0,0.394,0.083103356,0.031758353
6777,10304006,1,0.039059084,0,0.487,-0.173621657,-0.224966659
6778,20803015,0,0.185198256,2,0.012,-0.430346669,-0.430346669
6779,30802002,0,0.185198256,2,0.014,-0.430346669,-0.430346669
6780,30602003,1,0.046859363,0,0.356,-0.173621657,-0.269893537
6781,30805049,0,0.10233769,0,0.442,-0.430346669,-0.23780291
6782,30507002,2,-0.005894658,0,0.373,0.083103356,-0.070931652
6783,20908064,0,0.185198256,2,0.034,-0.430346669,-0.430346669
6784,20610017,0,0.166784797,0,0.101,-0.430346669,-0.387559167
6785,30803046,1,0.017409331,0,0.475,-0.173621657,-0.100271653
6786,30305036,0,0.185198256,2,0.027,-0.430346669,-0.430346669
6787,30302055,0,0.185198256,2,0.011,-0.430346669,-0.430346669
6788,30532009,12,6.268360202,1,0.001,2.65035348,2.365103466
6789,20686003,18,17.56199628,1,0.001,4.190703555,4.190703555
6790,30301006,1,0.047973689,0,0.47,-0.173621657,-0.276311662
6791,31001103,0,0.185198256,2,0.029,-0.430346669,-0.430346669
6792,20105013,1,0.03014448,0,0.477,-0.173621657,-0.173621657
6793,31101019,0,0.185198256,0,0.064,-0.430346669,-0.430346669
6794,31110902,0,0.185198256,0,0.297,-0.430346669,-0.430346669
6795,20688001,4,0.263985831,0,0.17,0.59655338,0.442518373
6796,30702007,1,0.012315271,0,0.385,-0.173621657,-0.070931652
6797,30547010,11,5.378311928,1,0.001,2.393628468,2.24692846
6798,20820701,1,0.03014448,0,0.36,-0.173621657,-0.173621657
6799,20107011,0,0.185198256,0,0.075,-0.430346669,-0.430346669
6800,30107038,0,0.185198256,2,0.033,-0.430346669,-0.430346669
6801,30508048,0,0.185198256,2,0.035,-0.430346669,-0.430346669
6802,30210001,0,0.157578067,0,0.249,-0.430346669,-0.366165416
6803,30507015,3,0.429556111,1,0.011,0.339828368,1.264038413
6804,20203003,3,0.11548332,0,0.228,0.339828368,0.339828368
6805,20604029,1,0.03014448,0,0.402,-0.173621657,-0.173621657
6806,20404030,0,0.185198256,2,0.027,-0.430346669,-0.430346669
6807,20205001,0,0.185198256,2,0.004,-0.430346669,-0.430346669
6808,30204004,0,0.11154442,0,0.363,-0.430346669,-0.259196661
6809,30902015,0,0.185198256,2,0.02,-0.430346669,-0.430346669
6810,20606027,0,0.185198256,0,0.19,-0.430346669,-0.430346669
6811,20406028,1,0.059859828,0,0.141,-0.173621657,-0.344771665
6812,30206002,0,0.185198256,2,0.008,-0.430346669,-0.430346669
6813,30405006,0,0.185198256,2,0.028,-0.430346669,-0.430346669
6814,30806016,0,0.185198256,0,0.101,-0.430346669,-0.430346669
6815,10404801,1,0.03014448,0,0.266,-0.173621657,-0.173621657
6816,20103017,0,0.185198256,2,0.007,-0.430346669,-0.430346669
6817,20808901,1,0.03014448,0,0.498,-0.173621657,-0.173621657
6818,30105042,1,0.052430991,0,0.319,-0.173621657,-0.301984163
6819,30503021,0,0.185198256,2,0.028,-0.430346669,-0.430346669
6820,31201016,1,0.047973689,0,0.437,-0.173621657,-0.276311662
6821,30706042,1,0.03014448,0,0.455,-0.173621657,-0.173621657
6822,20602801,1,0.03014448,0,0.46,-0.173621657,-0.173621657
6823,20615026,0,0.185198256,2,0.017,-0.430346669,-0.430346669
6824,31002805,1,0.03014448,0,0.422,-0.173621657,-0.173621657
6825,20801025,0,0.185198256,2,0.012,-0.430346669,-0.430346669
6826,10407005,1,0.052430991,0,0.296,-0.173621657,-0.301984163
6827,20407016,3,0.080586343,0,0.274,0.339828368,0.237138363
6828,20633001,19,19.5893265,1,0.001,4.447428567,4.404641065
6829,30306015,0,0.185198256,2,0.013,-0.430346669,-0.430346669
6830,30705002,0,0.185198256,2,0.003,-0.430346669,-0.430346669
6831,20808017,0,0.153632326,0,0.146,-0.430346669,-0.356996666
6832,30208018,,,,,,
6833,20653011,18,17.65980159,1,0.001,4.190703555,4.214042192
6834,30539001,11,5.456344219,1,0.001,2.393628468,2.279528462
6835,30901126,1,0.03014448,0,0.439,-0.173621657,-0.173621657
6836,30306078,0,0.185198256,0,0.052,-0.430346669,-0.430346669
6837,20655009,13,8.344488253,1,0.001,2.907078492,2.870403491
6838,30101052,1,0.03014448,0,0.453,-0.173621657,-0.173621657
6839,30203052,0,0.185198256,2,0.009,-0.430346669,-0.430346669
6840,20603070,2,0.003858352,0,0.388,0.083103356,0.046428354
6841,31107006,1,0.03014448,0,0.423,-0.173621657,-0.173621657
6842,20901029,0,0.171388162,2,0.044,-0.430346669,-0.398256043
6843,30901040,0,0.185198256,2,0.012,-0.430346669,-0.430346669
6844,30403026,0,0.141005954,0,0.319,-0.430346669,-0.327656664
6845,30605016,0,0.185198256,2,0.005,-0.430346669,-0.430346669
6846,30708058,2,0.006906168,0,0.381,0.083103356,0.083103356
6847,31006017,1,0.03014448,0,0.46,-0.173621657,-0.173621657
6848,20112029,0,0.185198256,0,0.098,-0.430346669,-0.430346669
6849,30710056,0,0.185198256,2,0.033,-0.430346669,-0.430346669
6850,10501034,1,0.059859828,0,0.211,-0.173621657,-0.344771665
6851,31201106,0,0.163102105,0,0.148,-0.430346669,-0.379001667
6852,20203027,0,0.129957879,0,0.192,-0.430346669,-0.301984163
6853,30801070,2,-0.003761187,0,0.418,0.083103356,-0.045259151
6854,31001044,0,0.129957879,0,0.421,-0.430346669,-0.301984163
6855,30306031,0,0.185198256,2,0.005,-0.430346669,-0.430346669
6856,30107004,0,0.185198256,0,0.098,-0.430346669,-0.430346669
6857,31202071,0,0.163102105,0,0.151,-0.430346669,-0.379001667
6858,31109004,0,0.185198256,2,0.008,-0.430346669,-0.430346669
6859,20908030,0,0.185198256,2,0.031,-0.430346669,-0.430346669
6860,30109002,0,0.185198256,0,0.161,-0.430346669,-0.430346669
6861,30508005,9,3.481438884,1,0.001,1.880178443,1.851653441
6862,20638001,19,19.77962086,1,0.001,4.447428567,4.447428567
6863,30709016,0,0.169415291,0,0.063,-0.430346669,-0.393671668
6864,10301006,0,0.122066396,0,0.358,-0.430346669,-0.283646662
6865,30342004,2,0.006906168,0,0.354,0.083103356,0.083103356
6866,20101018,2,0.003350383,0,0.394,0.083103356,0.040315853
6867,20674008,19,19.77962086,1,0.001,4.447428567,4.447428567
